,Topic-0,Topic-1,Topic-2,Topic-3,Topic-4,Topic-5,Topic-6,Topic-7,Topic-8
1234.7852465_-2869.457843,312.2740437806103,421.0861416622842,741.3719604293881,444.9678667316687,269.12048493796476,1100.103573025468,308.39386946610796,285.90751979915063,563.7365875940118
1234.7852465_-2969.457843,863.6458578949583,196.1461438932422,1231.6713239740166,190.87152554562948,520.5390292535246,79.50729872704244,340.562168118684,462.1149385414107,195.90376065939148
1234.7852465_-3069.457843,520.1844593135281,308.60988967022763,253.30063396770953,697.4469343291845,449.31926885388265,13.920326785724471,299.46398412824163,358.7435743272377,194.9729725714642
1234.7852465_-3169.457843,2319.8092732980685,535.3781905683816,346.6034517094496,206.70659647820867,865.7623659696629,37.583686231748295,382.01049434037236,1215.0741357046163,18.21873069533429
1234.7852465_-3269.457843,854.1037539326991,196.26721207513995,87.32445719867644,334.42088291226713,898.125092892435,41.56251260962677,23.661199072036034,587.1773054569826,490.61249682291214
1234.7852465_-3369.457843,803.8852804077125,495.7171289126438,7.962294544913894,155.80893251382554,712.0849584237081,96.88055157872455,897.2424801548326,657.5809150613792,144.6513024387121
1234.7852465_-3469.457843,666.5545990967063,345.7018975252969,42.842678286446166,291.07019992218494,225.70785096669564,403.4243741980064,16.29651315397447,618.3607776699778,408.85493710166105
1234.7852465_-3569.457843,785.2508876728692,227.90136494078405,2.2841764773239337,3.1119875764645686,84.53514353225349,403.80838720014884,1.8699382644332476,313.58157163753594,1117.4703349361625
1234.7852465_-3669.457843,746.6773070428957,473.51029684675933,286.3393061487377,761.3631266668698,314.6311586949659,241.99031925576216,325.2113954307564,426.8103773640813,119.20310605388306
1234.7852465_-3769.457843,226.59697913054458,326.41340032349456,47.09794214199985,627.7936767671841,224.00565462823562,48.927905757536045,134.71505402731606,1848.3652783356843,45.82050791208072
1234.7852465_-3869.457843,362.82942224882896,211.4964722169095,281.64429584727225,414.927698235711,530.496004179792,84.16372343232142,1043.6829168906747,2359.02159354077,35.51130204998549
1234.7852465_-3969.457843,293.01206283216777,602.9556318503759,428.3131229040963,1299.5459559454628,34.83538695464721,110.27558396298534,449.6543468940628,765.7312673848553,450.27427638618747
1234.7852465_-4069.457843,362.95678122726235,484.2354937141491,266.4043768795432,473.02203276175163,26.545139287161227,217.23156576941716,9.269036865551195,219.67591934809693,479.63787010905577
1234.7852465_-4169.457843,15.701340245467899,838.5626964169097,978.034691786902,249.36608906984588,147.69337804086146,582.9139828722217,106.62108876232477,676.3058995864293,304.9397558030526
1234.7852465_-4269.457843,25.141500408080354,866.7657883369023,105.64036375668542,21.16048396792207,1.6509448344611233,509.32465677008423,102.10350792182066,2.363271827021593,113.98840184567202
1334.7852465_-2769.457843,36.4336031238391,475.788405850274,2.520155254573948,466.42208962506146,1.5558050430861274,2763.60286329133,6.536152348106525,1.994721077547848,3.0972775148346674
1334.7852465_-2869.457843,5.05296806543063,268.8865685246486,214.90116713713437,4.752923796167099,1.5676125883913112,396.01250081946716,21.114144424752574,87.75254466089966,786.9482323516962
1334.7852465_-2969.457843,1347.1991260048012,612.5659466398953,184.80888237919592,477.8052933591526,627.7024588677574,29.783720246795767,66.86492794449146,135.03225973645226,19.35018778234153
1334.7852465_-3069.457843,809.8062133624261,733.2889111372178,702.9555377862303,43.52731130666446,1192.1410711514602,44.97600685124725,976.5734065788697,667.3391381090671,170.20977376038678
1334.7852465_-3169.457843,743.0880728243582,478.38773149656123,427.08758241117755,225.3312575750452,389.0968085342693,70.52590693065271,558.0200470043907,654.1555392781992,775.124423779124
1334.7852465_-3269.457843,861.1999297436919,409.44998101963563,480.45477909575607,455.15551904259326,526.8018209979992,52.388744255222754,124.39873911716052,598.872285944565,137.10648582001804
1334.7852465_-3369.457843,1253.1437161942783,255.2379251209013,877.5504450334953,756.7641748625903,850.3838180875937,813.3342117555459,250.4687444266003,1644.4015112669483,72.52926408688201
1334.7852465_-3469.457843,1389.0829029421902,271.4384023922041,401.6830069153968,223.48669031490866,524.1916964318731,74.12570813707728,862.9256557877608,649.5908657751366,568.288897957699
1334.7852465_-3569.457843,816.3394400484891,27.63232062176924,374.37823722040594,476.23370579988955,608.9352137824847,312.7614442030794,531.2585864750666,2022.7547046846246,168.52013463669124
1334.7852465_-3669.457843,529.0710282954345,406.0817686673933,127.82759975024835,719.9250471623459,251.11347748644496,20.03850255808517,35.256322709374196,356.1888892851116,296.233760912073
1334.7852465_-3769.457843,530.7490581373698,555.1414571474131,75.72292626709611,772.2969817659663,108.31086888908358,313.5358045024616,1299.6004654063893,941.9724118579442,79.40642159216301
1334.7852465_-3869.457843,572.4346363151944,613.8128800958452,324.9406755193889,322.55535654447016,202.58448520811058,605.4258144590979,312.5249372749727,995.1883722751282,118.26923738089718
1334.7852465_-3969.457843,1090.6431277778095,147.1795969721624,69.19139998295577,1506.0304020139247,490.2686513169865,286.78310066288634,701.28620067733,384.5546409254553,382.6604897403273
1334.7852465_-4069.457843,1203.838649471947,267.9436820904189,60.232991273630425,1043.9996075620982,260.25862961806064,310.4344956428278,277.55948580593076,503.95423968231404,305.7564054430019
1334.7852465_-4169.457843,249.03132960829572,693.0908320241145,125.79048022253838,212.9131321062887,0.33382634842966585,172.32569332911672,492.77366201606503,235.28572716793622,95.14941978843942
1334.7852465_-4269.457843,0.19978766706691015,1099.746021255861,8.842860518455115,37.42701899552925,0.33933725942432647,28.227756370737264,279.08354994146646,1.7652327530658618,938.0625318021755
1434.7852465_-2769.457843,41.74135269107304,238.74348568320102,15.849881739808177,19.355283297950272,6.971129608840577,3897.330741926664,1.3315990419478396,0.880754788491678,3.178784029307774
1434.7852465_-2869.457843,13.665173520124501,398.32366688675455,13.938480801275936,27.583112951780606,4.233817977931215,1861.753938565494,1.8034020716100707,4.941136649563314,429.1402829089529
1434.7852465_-2969.457843,349.6678377241309,569.8951676704968,146.00764416842478,240.08068891685602,1125.7585497399477,64.28339866609895,878.9984599906951,326.3697227797203,193.3215419473046
1434.7852465_-3069.457843,1313.5210990955593,786.0390841401667,980.4144031719451,175.60726035019223,291.61597966147457,34.384295507810144,195.17634225774833,575.5445260294204,584.0800242145347
1434.7852465_-3169.457843,728.6838447963456,558.7151576967276,462.69082731920435,393.3151965430845,1059.288073984852,315.232019271393,159.17654948962232,636.181678985233,1066.0851921987762
1434.7852465_-3269.457843,859.0796233540549,88.58827707347406,528.0892792599501,488.1229597176431,457.16485126994417,211.31561709373943,333.4380466654185,1028.4584472875956,175.9895777764254
1434.7852465_-3369.457843,286.952319072417,276.51931938741876,139.43807373516617,227.03590889213913,221.73761696422505,881.0721334921153,914.2545260770486,994.3999709457429,124.83850321411379
1434.7852465_-3469.457843,658.4314858397728,46.29902930048953,527.9712013874067,697.6187367387678,67.95397028363405,387.06131909017154,435.0361448157186,4.902072762044761,342.33101838259006
1434.7852465_-3569.457843,1601.9339227209682,193.60213920867642,1173.6512617219691,1213.3420234974533,1558.333998680967,92.25391116263238,236.36580057631306,1114.2249785355632,517.8969058489289
1434.7852465_-3669.457843,1409.6074128725531,360.85184341749215,25.072893185228395,1057.2195312412873,1174.5630207357292,76.88245636046176,384.8793402057953,416.17300460341835,619.4868911869687
1434.7852465_-3769.457843,1286.8008188422637,386.8245971816175,130.8614203512273,692.4269635928384,428.40942875927703,195.00824884276966,29.20564308633811,339.2341750273801,277.96509878994976
1434.7852465_-3869.457843,942.1910526785366,849.9627626874445,167.47851814453736,709.8914422560318,119.93718784218149,139.21607545650528,1284.6699304407948,252.11499217044732,603.2744288955994
1434.7852465_-3969.457843,3233.702260151696,523.1415911168211,165.60443420194883,1535.9792614033865,542.17966147774,332.723292058146,89.93912364146468,377.7787002018505,116.54923771834613
1434.7852465_-4069.457843,2403.664864565493,206.77604094196002,75.20522040648369,1459.9498392132734,444.8646166307993,47.89443360645572,446.12478290617383,441.659012709298,12.984952457391092
1434.7852465_-4169.457843,1026.6713563456412,864.960512929048,267.53134652774946,1165.308346195652,114.96990109280988,40.03125931678997,928.3379417356205,11.665391212324462,90.94371185315008
1434.7852465_-4269.457843,0.19978248984719005,921.9509785493586,4.203376540762441,19.928040629564272,0.34706669404418056,38.053632303887895,281.99232935064146,2.4258267773402786,1525.3187218742494
1534.7852465_-2769.457843,28.152918406060294,24.827604985731586,3.0712569257745663,39.121176408778354,39.72366393117636,4042.6003971324126,4.719940142225448,21.63044675319362,70.53560420471779
1534.7852465_-2869.457843,4.267507896398714,18.05368593215695,213.20264143253345,6.496557195122775,12.785004056091653,4884.935195375122,568.25070914227,1.941160899575697,136.45054325329622
1534.7852465_-2969.457843,20.832890405029314,764.6264699538654,424.58109867111267,38.04267045444313,48.2488116500491,1537.810494314207,1084.459906023174,83.71923620629181,86.99542058655382
1534.7852465_-3069.457843,1192.689546583288,586.6290998928916,135.2050103648564,785.9045072455086,479.8838831313364,107.56868932409041,742.7325530273748,981.029224457876,1.343532730985444
1534.7852465_-3169.457843,1568.4658551536656,296.82573752607544,169.93595917483742,320.9896574448693,1478.5611008981755,64.44459801089353,1812.2448762668735,998.4007869192325,165.0603087517278
1534.7852465_-3269.457843,928.4405092802682,505.74578389262,324.2913878492508,661.4994572000602,350.8994340402493,367.4979150217026,129.3922588072882,1725.9705624935143,388.06971419000257
1534.7852465_-3369.457843,1819.7251564220412,19.931503358088207,1652.086627265066,900.4542980858093,979.7848536545544,85.9877390557113,213.81008413123058,1567.9107515989422,130.55565950118816
1534.7852465_-3469.457843,677.7066608722139,371.62942901333815,475.45017566170964,853.68162655055,1207.8636050176797,39.42050741018103,645.7783520026824,874.631303113329,405.44162441002874
1534.7852465_-3569.457843,1170.2292181982234,211.76737662798755,202.0168916783637,1263.0162014831094,1737.2811986706529,208.09389057282476,70.28521928277739,620.7754510728755,180.13779813967167
1534.7852465_-3669.457843,1506.3939452583168,181.45127544621084,724.5557524339354,230.62445316454142,995.2661789110607,260.4158102896106,24.277505105878358,404.45642518627693,354.21733499039595
1534.7852465_-3769.457843,809.2797353214879,408.68694285096205,342.5180981523286,252.26064713576474,287.5226112912517,264.6048638730661,650.9932556427412,47.13538618891839,479.65713587887643
1534.7852465_-3869.457843,3607.549209882523,280.3415696856129,28.961979124371183,968.6297508642856,566.5810779657251,19.227319845899494,18.85011726572145,491.8917318135922,227.60678347282078
1534.7852465_-3969.457843,3641.3579932202747,508.5232051610366,120.47757887439111,848.846184450073,245.02945021609446,483.15641671683795,9.408424631902314,49.47089461510602,43.789386367699095
1534.7852465_-4069.457843,3406.292394385228,621.1628270077393,134.7046998000908,1172.8022329191633,128.6872957762396,62.25017171792437,460.8621982639419,4.41906649651041,251.40282305964624
1534.7852465_-4169.457843,1563.2459948994226,1188.3039304945887,121.36404699569314,23.90511506846886,95.48571184002233,53.45588741551957,67.33663395739127,391.8413978298919,668.9430131962288
1534.7852465_-4269.457843,0.19939125626573653,3.432644501541156,61.16946805050619,74.5725749042512,292.0951997017324,100.00987619026492,78.86543394426772,0.7180035697740501,7602.32286961215
1634.7852465_-2769.457843,11.839523263835506,31.952600432060798,3.56650305342229,48.314077539404,24.28578735524369,3980.3681219066693,0.594625303329328,0.8450132888589361,150.0700240524912
1634.7852465_-2869.457843,7.8451078699643455,75.93370783636185,2.8132191506197306,4.3135977767603375,8.78290104214375,2923.79475800942,277.405561220988,0.7256221390714456,7.221801425588331
1634.7852465_-2969.457843,83.31368645041145,200.21366014691222,49.8787750274508,14.668983885753292,53.503859401707984,1285.4798921240456,37.410151711330904,48.60199017638256,201.2116247119127
1634.7852465_-3069.457843,1161.913633809591,705.3410471332563,454.10608234860507,736.5801657036058,862.1805433795174,36.96041635787526,298.25070167339834,931.4605196626686,119.55891999960323
1634.7852465_-3169.457843,700.4089788543944,300.18099763220204,362.84779649157264,569.7026295210632,685.0204880191259,59.170831839105205,837.8465299170583,359.24119389674405,115.14874734123684
1634.7852465_-3269.457843,919.9552836823175,565.8157284509638,345.3224940473989,705.3994321906156,424.3155386325513,22.784337209282917,1150.6497977429335,543.974846372017,183.54551260814202
1634.7852465_-3369.457843,759.0934243807296,816.2884072403874,213.00071838618484,649.9403417487687,715.7833228571252,62.86975265717062,828.9638636815308,345.67471207042865,19.588083970281982
1634.7852465_-3469.457843,1089.2637170076566,583.961685610048,204.7218898841735,646.1546406402933,1626.0854896389694,33.26118278669542,61.47541028981331,505.18662382629776,355.4486002258207
1634.7852465_-3569.457843,2026.3537388656462,758.3515957602067,243.40808755917323,167.04762699507145,2108.7451861713457,43.723070289152815,69.34278255126348,749.9623636057951,142.62475129551075
1634.7852465_-3669.457843,2360.8515806914124,528.7302686057194,357.3762191610865,1007.1065401518056,2483.758972906954,18.303357074932105,958.7560868784524,448.52956847894296,52.24608219261255
1634.7852465_-3769.457843,1909.1541951670984,344.7807872061825,214.47571892067603,1027.1497172690138,1291.73192656312,162.1423699875977,167.58839537696588,274.16063320808536,254.47492740611045
1634.7852465_-3869.457843,4146.4291493867795,569.0376629132279,233.76822906107566,1493.2516697882443,678.260192684527,106.93733443239789,351.01459399526505,27.35012121860065,408.59058118371956
